,0
curve 1 at 1511,2.6453112022822203
curve 2 at 1511,inf
curve 3 at 1511,4.657267297588736e+22
curve 1 at 1512,0.23855548203856458
curve 2 at 1512,inf
curve 3 at 1512,4.7306646361027924e+22
curve 1 at 1513,-2.387527048236376
curve 2 at 1513,inf
curve 3 at 1513,4.805072120311994e+22
curve 1 at 1514,-2.8185282210078992
curve 2 at 1514,inf
curve 3 at 1514,4.880501643153221e+22
curve 1 at 1515,-0.658187545693611
curve 2 at 1515,inf
curve 3 at 1515,4.956965214019613e+22
curve 1 at 1516,2.107287723744
curve 2 at 1516,inf
curve 3 at 1516,5.034474959671054e+22
curve 1 at 1517,2.935332378226624
curve 2 at 1517,inf
curve 3 at 1517,5.1130431251500025e+22
curve 1 at 1518,1.0646459811465112
curve 2 at 1518,inf
curve 3 at 1518,5.19268207470267e+22
curve 1 at 1519,-1.7848710211332084
curve 2 at 1519,inf
curve 3 at 1519,5.273404292705555e+22
curve 1 at 1520,-2.9933858379374985
curve 2 at 1520,inf
curve 3 at 1520,5.355222384597384e+22
curve 1 at 1521,-1.4497955200481194
curve 2 at 1521,inf
curve 3 at 1521,5.438149077816459e+22
curve 1 at 1522,1.4267301128989027
curve 2 at 1522,inf
curve 3 at 1522,5.52219722274343e+22
curve 1 at 1523,2.9915266597496966
curve 2 at 1523,inf
curve 3 at 1523,5.607379793649533e+22
curve 1 at 1524,1.805927391758647
curve 2 at 1524,inf
curve 3 at 1524,5.693709889650302e+22
curve 1 at 1525,-1.040033191754432
curve 2 at 1525,inf
curve 3 at 1525,5.78120073566476e+22
curve 1 at 1526,-2.9297920551272885
curve 2 at 1526,inf
curve 3 at 1526,5.869865683380146e+22
curve 1 at 1527,-2.1259136144444275
curve 2 at 1527,inf
curve 3 at 1527,5.959718212222178e+22
curve 1 at 1528,0.6325199992056973
curve 2 at 1528,inf
curve 3 at 1528,6.050771930330856e+22
curve 1 at 1529,2.809417642601532
curve 2 at 1529,inf
curve 3 at 1529,6.143040575541873e+22
curve 1 at 1530,2.4033496616827845
curve 2 at 1530,inf
curve 3 at 1530,6.236538016373602e+22
curve 1 at 1531,-0.21234691457228794
curve 2 at 1531,inf
curve 3 at 1531,6.331278253019728e+22
curve 1 at 1532,-2.6328127168575683
curve 2 at 1532,inf
curve 3 at 1532,6.4272754183475015e+22
curve 1 at 1533,-2.632682649101924
curve 2 at 1533,inf
curve 3 at 1533,6.5245437789016745e+22
curve 1 at 1534,-0.21207629500005556
curve 2 at 1534,inf
curve 3 at 1534,6.6230977359141195e+22
curve 1 at 1535,2.40351202668492
curve 2 at 1535,inf
curve 3 at 1535,6.722951826319152e+22
curve 1 at 1536,2.8093224753993917
curve 2 at 1536,inf
curve 3 at 1536,6.8241207237745815e+22
curve 1 at 1537,0.6322547960860432
curve 2 at 1537,inf
curve 3 at 1537,6.926619239688531e+22
curve 1 at 1538,-2.1261050269564326
curve 2 at 1538,inf
curve 3 at 1538,7.030462324252e+22
curve 1 at 1539,-2.929733693250851
curve 2 at 1539,inf
curve 3 at 1539,7.135665067477245e+22
curve 1 at 1540,-1.039778713129599
curve 2 at 1540,inf
curve 3 at 1540,7.2422427002419695e+22
curve 1 at 1541,1.8061440206577921
curve 2 at 1541,inf
curve 3 at 1541,7.35021059533935e+22
curve 1 at 1542,2.9915062713123155
curve 2 at 1542,inf
curve 3 at 1542,7.459584268533919e+22
curve 1 at 1543,1.4264914521602972
curve 2 at 1543,inf
curve 3 at 1543,7.570379379623338e+22
curve 1 at 1544,-1.4500330295055157
curve 2 at 1544,inf
curve 3 at 1544,7.68261173350606e+22
curve 1 at 1545,-2.9934038310138864
curve 2 at 1545,inf
curve 3 at 1545,7.796297281254935e+22
curve 1 at 1546,-1.7846529550771364
curve 2 at 1546,inf
curve 3 at 1546,7.911452121196736e+22
curve 1 at 1547,1.0648996174087542
curve 2 at 1547,inf
curve 3 at 1547,8.028092499997689e+22
curve 1 at 1548,2.935388392685235
curve 2 at 1548,inf
curve 3 at 1548,8.146234813754953e+22
curve 1 at 1549,2.107094616964056
curve 2 at 1549,inf
curve 3 at 1549,8.265895609094151e+22
curve 1 at 1550,-0.658452232229187
curve 2 at 1550,inf
curve 3 at 1550,8.387091584272907e+22
curve 1 at 1551,-2.8186211357189634
curve 2 at 1551,inf
curve 3 at 1551,8.509839590290454e+22
curve 1 at 1552,-2.387362765766074
curve 2 at 1552,inf
curve 3 at 1552,8.634156632003308e+22
curve 1 at 1553,0.23882592114466444
curve 2 at 1553,inf
curve 3 at 1553,8.76005986924707e+22
curve 1 at 1554,2.6454391575571634
curve 2 at 1554,inf
curve 3 at 1554,8.887566617964321e+22
curve 1 at 1555,2.6198478325793446
curve 2 at 1555,inf
curve 3 at 1555,9.016694351338671e+22
curve 1 at 1556,0.1855804923753722
curve 2 at 1556,inf
curve 3 at 1556,9.147460700934988e+22
curve 1 at 1557,-2.4193086966702277
curve 2 at 1557,inf
curve 3 at 1557,9.2798834578458e+22
curve 1 at 1558,-2.799896627210908
curve 2 at 1558,inf
curve 3 at 1558,9.413980573843933e+22
curve 1 at 1559,-0.6062725110787337
curve 2 at 1559,inf
curve 3 at 1559,9.549770162541344e+22
curve 1 at 1560,2.1447557557702934
curve 2 at 1560,inf
curve 3 at 1560,9.687270500554247e+22
curve 1 at 1561,2.9239054718120423
curve 2 at 1561,inf
curve 3 at 1561,9.826500028674517e+22
curve 1 at 1562,1.0148299813507413
curve 2 at 1562,inf
curve 3 at 1562,9.967477353047372e+22
curve 1 at 1563,-1.827275513836189
curve 2 at 1563,inf
curve 3 at 1563,1.011022124635539e+23
curve 1 at 1564,-2.989392328514907
curve 2 at 1564,inf
curve 3 at 1564,1.0254750649008897e+23
curve 1 at 1565,-1.4030756226460743
curve 2 at 1565,inf
curve 3 at 1565,1.0401084670342684e+23
curve 1 at 1566,1.4732223400688074
curve 2 at 1566,inf
curve 3 at 1566,1.0549242589819154e+23
curve 1 at 1567,2.9950464774373406
curve 2 at 1567,inf
curve 3 at 1567,1.069924385823785e+23
curve 1 at 1568,1.7632386958144817
curve 2 at 1568,inf
curve 3 at 1568,1.0851108098951456e+23
curve 1 at 1569,-1.089682611148349
curve 2 at 1569,inf
curve 3 at 1569,1.1004855109088238e+23
curve 1 at 1570,-2.9407547507502185
curve 2 at 1570,inf
curve 3 at 1570,1.1160504860780961e+23
curve 1 at 1571,-2.0881105344977104
curve 2 at 1571,inf
curve 3 at 1571,1.1318077502402347e+23
curve 1 at 1572,0.6843328773568855
curve 2 at 1572,inf
curve 3 at 1572,1.1477593359807018e+23
curve 1 at 1573,2.8276037977323183
curve 2 at 1573,inf
curve 3 at 1573,1.163907293758002e+23
curve 1 at 1574,2.3711888266356755
curve 2 at 1574,inf
curve 3 at 1574,1.1802536920291931e+23
curve 1 at 1575,-0.2652862163722701
curve 2 at 1575,inf
curve 3 at 1575,1.196800617376053e+23
curve 1 at 1576,-2.657858335477619
curve 2 at 1576,inf
curve 3 at 1576,1.2135501746319133e+23
curve 1 at 1577,-2.6068077582865565
curve 2 at 1577,inf
curve 3 at 1577,1.2305044870091528e+23
curve 1 at 1578,-0.15907015003674613
curve 2 at 1578,inf
curve 3 at 1578,1.2476656962273622e+23
curve 1 at 1579,2.4349158205672667
curve 2 at 1579,inf
curve 3 at 1579,1.2650359626421754e+23
curve 1 at 1580,2.7902514149313618
curve 2 at 1580,inf
curve 3 at 1580,1.2826174653747715e+23
curve 1 at 1581,0.5802427263112415
curve 2 at 1581,inf
curve 3 at 1581,1.3004124024420534e+23
curve 1 at 1582,-2.1632384489530025
curve 2 at 1582,inf
curve 3 at 1582,1.3184229908875002e+23
curve 1 at 1583,-2.917848170535092
curve 2 at 1583,inf
curve 3 at 1583,1.3366514669126985e+23
curve 1 at 1584,-0.989801740473484
curve 2 at 1584,inf
curve 3 at 1584,1.3551000860095557e+23
curve 1 at 1585,1.848263845074849
curve 2 at 1585,inf
curve 3 at 1585,1.3737711230931942e+23
curve 1 at 1586,2.987044175166794
curve 2 at 1586,inf
curve 3 at 1586,1.3926668726355328e+23
curve 1 at 1587,1.3795498660703798
curve 2 at 1587,inf
curve 3 at 1587,1.4117896487995563e+23
curve 1 at 1588,-1.4962962277709753
curve 2 at 1588,inf
curve 3 at 1588,1.4311417855742738e+23
curve 1 at 1589,-2.996454470323294
curve 2 at 1589,inf
curve 3 at 1589,1.450725636910371e+23
curve 1 at 1590,-1.7416862917181666
curve 2 at 1590,inf
curve 3 at 1590,1.4705435768565541e+23
curve 1 at 1591,1.1143802312947841
curve 2 at 1591,inf
curve 3 at 1591,1.4905979996965972e+23
curve 1 at 1592,2.945890708883052
curve 2 at 1592,inf
curve 3 at 1592,1.510891320087083e+23
curve 1 at 1593,2.0689628543952994
curve 2 at 1593,inf
curve 3 at 1593,1.53142597319585e+23
curve 1 at 1594,-0.7101599069124352
curve 2 at 1594,inf
curve 3 at 1594,1.5522044148411407e+23
curve 1 at 1595,-2.8363649248750837
curve 2 at 1595,inf
curve 3 at 1595,1.5732291216314606e+23
curve 1 at 1596,-2.354829111474606
curve 2 at 1596,inf
curve 3 at 1596,1.59450259110614e+23
curve 1 at 1597,0.2917257271647792
curve 2 at 1597,inf
curve 3 at 1597,1.6160273418766167e+23
curve 1 at 1598,2.670069277610986
curve 2 at 1598,inf
curve 3 at 1598,1.637805913768424e+23
curve 1 at 1599,2.5935634478770084
curve 2 at 1599,inf
curve 3 at 1599,1.6598408679638988e+23
curve 1 at 1600,0.13254734499555498
curve 2 at 1600,inf
curve 3 at 1600,1.6821347871456086e+23
curve 1 at 1601,-2.450332175601412
curve 2 at 1601,inf
curve 3 at 1601,1.7046902756405e+23
curve 1 at 1602,-2.780387594236232
curve 2 at 1602,inf
curve 3 at 1602,1.7275099595647704e+23
curve 1 at 1603,-0.5541674811445991
curve 2 at 1603,inf
curve 3 at 1603,1.7505964869694632e+23
curve 1 at 1604,2.1815516584371
curve 2 at 1604,inf
curve 3 at 1604,1.7739525279867965e+23
curve 1 at 1605,2.9115622639926584
curve 2 at 1605,inf
curve 3 at 1605,1.7975807749772172e+23
curve 1 at 1606,0.964695951390689
curve 2 at 1606,inf
curve 3 at 1606,1.8214839426771942e+23
curve 1 at 1607,-1.869107369996562
curve 2 at 1607,inf
curve 3 at 1607,1.845664768347741e+23
curve 1 at 1608,-2.9844619952392426
curve 2 at 1608,inf
curve 3 at 1608,1.8701260119236817e+23
curve 1 at 1609,-1.3559160256106213
curve 2 at 1609,inf
curve 3 at 1609,1.8948704561636565e+23
curve 1 at 1610,1.519252884837278
curve 2 at 1610,inf
curve 3 at 1610,1.9199009068008673e+23
curve 1 at 1611,2.9976276993594304
curve 2 at 1611,inf
curve 3 at 1611,1.9452201926945712e+23
curve 1 at 1612,1.7199974313589363
curve 2 at 1612,inf
curve 3 at 1612,1.9708311659823243e+23
curve 1 at 1613,-1.1389905428584095
curve 2 at 1613,inf
curve 3 at 1613,1.9967367022329696e+23
curve 1 at 1614,-2.950795864695742
curve 2 at 1614,inf
curve 3 at 1614,2.0229397006003844e+23
curve 1 at 1615,-2.0496530768241517
curve 2 at 1615,inf
curve 3 at 1615,2.049443083977979e+23
curve 1 at 1616,0.7359312974201089
curve 2 at 1616,inf
curve 3 at 1616,2.0762497991539547e+23
curve 1 at 1617,2.8449038307373846
curve 2 at 1617,inf
curve 3 at 1617,2.1033628169673217e+23
curve 1 at 1618,2.3382849020209164
curve 2 at 1618,inf
curve 3 at 1618,2.1307851324646805e+23
curve 1 at 1619,-0.31814238206026785
curve 2 at 1619,inf
curve 3 at 1619,2.1585197650577665e+23
curve 1 at 1620,-2.6820710272640076
curve 2 at 1620,inf
curve 3 at 1620,2.186569758681767e+23
curve 1 at 1621,-2.580115939005479
curve 2 at 1621,inf
curve 3 at 1621,2.2149381819544007e+23
curve 1 at 1622,-0.10601415523959429
curve 2 at 1622,inf
curve 3 at 1622,2.2436281283357777e+23
curve 1 at 1623,2.4655565539442477
curve 2 at 1623,inf
curve 3 at 1623,2.2726427162890322e+23
curve 1 at 1624,2.770305937928357
curve 2 at 1624,inf
curve 3 at 1624,2.3019850894417288e+23
curve 1 at 1625,0.5280488185015342
curve 2 at 1625,inf
curve 3 at 1625,2.3316584167480565e+23
curve 1 at 1626,-2.1996939494337058
curve 2 at 1626,inf
curve 3 at 1626,2.361665892651798e+23
curve 1 at 1627,-2.9050482446679866
curve 2 at 1627,inf
curve 3 at 1627,2.3920107372500908e+23
curve 1 at 1628,-0.9395145810709042
curve 2 at 1628,inf
curve 3 at 1628,2.4226961964579713e+23
curve 1 at 1629,1.8898044555692892
curve 2 at 1629,inf
curve 3 at 1629,2.4537255421737095e+23
curve 1 at 1630,2.981645991038847
curve 2 at 1630,inf
curve 3 at 1630,2.4851020724449412e+23
curve 1 at 1631,1.332175952912278
curve 2 at 1631,inf
curve 3 at 1631,2.5168291116355917e+23
curve 1 at 1632,-1.5420905126776663
curve 2 at 1632,inf
curve 3 at 1632,2.548910010593594e+23
curve 1 at 1633,-2.998566072626528
curve 2 at 1633,inf
curve 3 at 1633,2.5813481468194184e+23
curve 1 at 1634,-1.6981738139985034
curve 2 at 1634,inf
curve 3 at 1634,2.6141469246353915e+23
curve 1 at 1635,1.163511617689959
curve 2 at 1635,inf
curve 3 at 1635,2.6473097753558316e+23
curve 1 at 1636,2.9554698338830114
curve 2 at 1636,inf
curve 3 at 1636,2.6808401574579856e+23
curve 1 at 1637,2.0301827146514793
curve 2 at 1637,inf
curve 3 at 1637,2.7147415567537813e+23
curve 1 at 1638,-0.7616450297633441
curve 2 at 1638,inf
curve 3 at 1638,2.7490174865623865e+23
curve 1 at 1639,-2.8532198463197647
curve 2 at 1639,inf
curve 3 at 1639,2.7836714878835935e+23
curve 1 at 1640,-2.321557494467272
curve 2 at 1640,inf
curve 3 at 1640,2.8187071295720098e+23
curve 1 at 1641,0.34453411138750845
curve 2 at 1641,inf
curve 3 at 1641,2.8541280085120827e+23
curve 1 at 1642,2.6938626441330746
curve 2 at 1642,inf
curve 3 at 1642,2.889937749793935e+23
curve 1 at 1643,2.5664662852467797
curve 2 at 1643,inf
curve 3 at 1643,2.9261400068900358e+23
curve 1 at 1644,0.07947265957027316
curve 2 at 1644,inf
curve 3 at 1644,2.9627384618326967e+23
curve 1 at 1645,-2.480587762808195
curve 2 at 1645,inf
curve 3 at 1645,2.9997368253923974e+23
curve 1 at 1646,-2.760007235877389
curve 2 at 1646,inf
curve 3 at 1646,3.037138837256948e+23
curve 1 at 1647,-0.5018887847064124
curve 2 at 1647,inf
curve 3 at 1647,3.0749482662114875e+23
curve 1 at 1648,2.217663900544923
curve 2 at 1648,inf
curve 3 at 1648,3.113168910319318e+23
curve 1 at 1649,2.898306622916322
curve 2 at 1649,inf
curve 3 at 1649,3.1518045971035865e+23
curve 1 at 1650,0.9142596024042563
curve 2 at 1650,inf
curve 3 at 1650,3.190859183729802e+23
curve 1 at 1651,-1.9103534802341053
curve 2 at 1651,inf
curve 3 at 1651,3.2303365571892096e+23
curve 1 at 1652,-2.978596383191682
curve 2 at 1652,inf
curve 3 at 1652,3.270240634483009e+23
curve 1 at 1653,-1.3083315079438282
curve 2 at 1653,inf
curve 3 at 1653,3.31057536280742e+23
curve 1 at 1654,1.5648073220277003
curve 2 at 1654,inf
curve 3 at 1654,3.3513447197396136e+23
curve 1 at 1655,2.999269516605658
curve 2 at 1655,inf
curve 3 at 1655,3.392552713424495e+23
curve 1 at 1656,1.676217149456416
curve 2 at 1656,inf
curve 3 at 1656,3.4342033827623387e+23
curve 1 at 1657,-1.1879415346316151
curve 2 at 1657,inf
curve 3 at 1657,3.476300797597303e+23
curve 1 at 1658,-2.9599122502524122
curve 2 at 1658,inf
curve 3 at 1658,3.518849058906795e+23
curve 1 at 1659,-2.0105532933258496
curve 2 at 1659,inf
curve 3 at 1659,3.56185229899171e+23
curve 1 at 1660,0.7872990893429341
curve 2 at 1660,inf
curve 3 at 1660,3.6053146816675425e+23
curve 1 at 1661,2.861312320085598
curve 2 at 1661,inf
curve 3 at 1661,3.649240402456362e+23
curve 1 at 1662,2.304648199359396
curve 2 at 1662,inf
curve 3 at 1662,3.693633688779679e+23
curve 1 at 1663,-0.37089884742812207
curve 2 at 1663,inf
curve 3 at 1663,3.738498800152175e+23
curve 1 at 1664,-2.7054432043778953
curve 2 at 1664,inf
curve 3 at 1664,3.7838400283763224e+23
curve 1 at 1665,-2.5526155560132096
curve 2 at 1665,inf
curve 3 at 1665,3.829661697737887e+23
curve 1 at 1666,-0.05292493743974572
curve 2 at 1666,inf
curve 3 at 1666,3.8759681652023125e+23
curve 1 at 1667,2.4954246245399663
curve 2 at 1667,inf
curve 3 at 1667,3.922763820611995e+23
curve 1 at 1668,2.7494922949579066
curve 2 at 1668,inf
curve 3 at 1668,3.970053086884464e+23
curve 1 at 1669,0.47568942932491454
curve 2 at 1669,inf
curve 3 at 1669,4.017840420211427e+23
curve 1 at 1670,-2.235460103875205
curve 2 at 1670,inf
curve 3 at 1670,4.0661303102587496e+23
curve 1 at 1671,-2.8913379269249235
curve 2 at 1671,inf
curve 3 at 1671,4.1149272803672976e+23
curve 1 at 1672,-0.8889329940478808
curve 2 at 1672,inf
curve 3 at 1672,4.164235887754712e+23
curve 1 at 1673,1.9307528340322446
curve 2 at 1673,inf
curve 3 at 1673,4.214060723718072e+23
curve 1 at 1674,2.9753134106260157
curve 2 at 1674,inf
curve 3 at 1674,4.264406413837473e+23
curve 1 at 1675,1.2843845588510265
curve 2 at 1675,inf
curve 3 at 1675,4.3152776181805094e+23
curve 1 at 1676,-1.5874015330887297
curve 2 at 1676,inf
curve 3 at 1676,4.3666790315076835e+23
curve 1 at 1677,-2.999737976183948
curve 2 at 1677,inf
curve 3 at 1677,4.418615383478711e+23
curve 1 at 1678,-1.654129157976098
curve 2 at 1678,inf
curve 3 at 1678,4.4710914388597636e+23
curve 1 at 1679,1.2122783796675278
curve 2 at 1679,inf
curve 3 at 1679,4.524111997731625e+23
curve 1 at 1680,2.964122765753013
curve 2 at 1680,inf
curve 3 at 1680,4.577681895698768e+23
curve 1 at 1681,1.9907663507576734
curve 2 at 1681,inf
curve 3 at 1681,4.631806004099367e+23
curve 1 at 1682,-0.8128914662348674
curve 2 at 1682,inf
curve 3 at 1682,4.686489230216232e+23
curve 1 at 1683,-2.869180618012137
curve 2 at 1683,inf
curve 3 at 1683,4.741736517488681e+23
curve 1 at 1684,-2.2875583414933964
curve 2 at 1684,inf
curve 3 at 1684,4.797552845725348e+23
curve 1 at 1685,0.3972345245785782
curve 2 at 1685,inf
curve 3 at 1685,4.853943231317921e+23
curve 1 at 1686,2.7168118006938764
curve 2 at 1686,inf
curve 3 at 1686,4.910912727455831e+23
curve 1 at 1687,2.5385648364707705
curve 2 at 1687,inf
curve 3 at 1687,4.968466424341878e+23
curve 1 at 1688,0.026373068787992046
curve 2 at 1688,inf
curve 3 at 1688,5.0266094494088044e+23
curve 1 at 1689,-2.510065976712828
curve 2 at 1689,inf
curve 3 at 1689,5.08534696753682e+23
curve 1 at 1690,-2.7387619389862023
curve 2 at 1690,inf
curve 3 at 1690,5.144684181272078e+23
curve 1 at 1691,-0.4494528050034573
curve 2 at 1691,inf
curve 3 at 1691,5.2046263310460986e+23
curve 1 at 1692,2.2530811651416602
curve 2 at 1692,inf
curve 3 at 1692,5.26517869539616e+23
curve 1 at 1693,2.884142702671685
curve 2 at 1693,inf
curve 3 at 1693,5.326346591186651e+23
curve 1 at 1694,0.8635367402708995
curve 2 at 1694,inf
curve 3 at 1694,5.38813537383137e+23
curve 1 at 1695,-1.9510009187312367
curve 2 at 1695,inf
curve 3 at 1695,5.450550437516807e+23
curve 1 at 1696,-2.971797330553592
curve 2 at 1696,inf
curve 3 at 1696,5.513597215426386e+23
curve 1 at 1697,-1.2603369818105392
curve 2 at 1697,inf
curve 3 at 1697,5.577281179965684e+23
curve 1 at 1698,1.60987137566734
curve 2 at 1698,inf
curve 3 at 1698,5.641607842988616e+23
curve 1 at 1699,2.9999714146588956
curve 2 at 1699,inf
curve 3 at 1699,5.706582756024602e+23
curve 1 at 1700,1.6319115700900728
curve 2 at 1700,inf
curve 3 at 1700,5.772211510506712e+23
curve 1 at 1701,-1.2365202460737703
curve 2 at 1701,inf
curve 3 at 1701,5.838499738000805e+23
curve 1 at 1702,-2.968101050502668
curve 2 at 1702,inf
curve 3 at 1702,5.905453110435625e+23
curve 1 at 1703,-1.9708234371987081
curve 2 at 1703,inf
curve 3 at 1703,5.97307734033392e+23
curve 1 at 1704,0.8384201553477981
curve 2 at 1704,inf
curve 3 at 1704,6.041378181044524e+23
curve 1 at 1705,2.8768241236401866
curve 2 at 1705,inf
curve 3 at 1705,6.11036142697545e+23
curve 1 at 1706,2.2702892598119684
curve 2 at 1706,inf
curve 3 at 1706,6.180032913827971e+23
curve 1 at 1707,-0.4235390795120296
curve 2 at 1707,inf
curve 3 at 1707,6.250398518831707e+23
curve 1 at 1708,-2.7279675423832064
curve 2 at 1708,inf
curve 3 at 1708,6.3214641609807e+23
curve 1 at 1709,-2.5243152274541476
curve 2 at 1709,inf
curve 3 at 1709,6.393235801270515e+23
curve 1 at 1710,0.00018086612013943943
curve 2 at 1710,inf
curve 3 at 1710,6.465719442936339e+23
curve 1 at 1711,2.5245106722176764
curve 2 at 1711,inf
curve 3 at 1711,6.538921131692083e+23
curve 1 at 1712,2.7278170086557374
curve 2 at 1712,inf
curve 3 at 1712,6.612846955970506e+23
curve 1 at 1713,0.4231809673083751
curve 2 at 1713,inf
curve 3 at 1713,6.687503047164367e+23
curve 1 at 1714,-2.2705257037832873
curve 2 at 1714,inf
curve 3 at 1714,6.762895579868563e+23
curve 1 at 1715,-2.876721513882357
curve 2 at 1715,inf
curve 3 at 1715,6.839030772123335e+23
curve 1 at 1716,-0.838072830798959
curve 2 at 1716,inf
curve 3 at 1716,6.91591488565845e+23
curve 1 at 1717,1.9710961479501234
curve 2 at 1717,inf
curve 3 at 1717,6.993554226138459e+23
curve 1 at 1718,2.9680484184494778
curve 2 at 1718,inf
curve 3 at 1718,7.071955143408939e+23
curve 1 at 1719,1.236190660882953
curve 2 at 1719,inf
curve 3 at 1719,7.151124031743818e+23
curve 1 at 1720,-1.6322150893140397
curve 2 at 1720,inf
curve 3 at 1720,7.231067330093693e+23
curve 1 at 1721,-2.9999698137412474
curve 2 at 1721,inf
curve 3 at 1721,7.311791522335212e+23
curve 1 at 1722,-1.6095661264843795
curve 2 at 1722,inf
curve 3 at 1722,7.393303137521491e+23
curve 1 at 1723,1.2606652345677272
curve 2 at 1723,inf
curve 3 at 1723,7.47560875013358e+23
curve 1 at 1724,2.971846792813864
curve 2 at 1724,inf
curve 3 at 1724,7.558714980332978e+23
curve 1 at 1725,1.9507261151206057
curve 2 at 1725,inf
curve 3 at 1725,7.642628494215184e+23
curve 1 at 1726,-0.8638831565801413
curve 2 at 1726,inf
curve 3 at 1726,7.727356004064335e+23
curve 1 at 1727,-2.884242238122401
curve 2 at 1727,inf
curve 3 at 1727,7.812904268608858e+23
curve 1 at 1728,-2.2528423072994936
curve 2 at 1728,inf
curve 3 at 1728,7.899280093278222e+23
curve 1 at 1729,0.449810451339968
curve 2 at 1729,inf
curve 3 at 1729,7.986490330460732e+23
curve 1 at 1730,2.73890955542464
curve 2 at 1730,inf
curve 3 at 1730,8.07454187976238e+23
curve 1 at 1731,2.5098678453804606
curve 2 at 1731,inf
curve 3 at 1731,8.163441688266792e+23
curve 1 at 1732,-0.0267347868579149
curve 2 at 1732,inf
curve 3 at 1732,8.253196750796235e+23
curve 1 at 1733,-2.53875757935291
curve 2 at 1733,inf
curve 3 at 1733,8.343814110173674e+23
curve 1 at 1734,-2.716658361471273
curve 2 at 1734,inf
curve 3 at 1734,8.43530085748595e+23
curve 1 at 1735,-0.3968759745648721
curve 2 at 1735,inf
curve 3 at 1735,8.527664132348008e+23
curve 1 at 1736,2.287792353069142
curve 2 at 1736,inf
curve 3 at 1736,8.620911123168215e+23
curve 1 at 1737,2.8690749419863812
curve 2 at 1737,inf
curve 3 at 1737,8.71504906741477e+23
curve 1 at 1738,0.81254326065834
curve 2 at 1738,inf
curve 3 at 1738,8.810085251883202e+23
curve 1 at 1739,-1.9910369472837455
curve 2 at 1739,inf
curve 3 at 1739,8.906027012964955e+23
curve 1 at 1740,-2.9640669680304788
curve 2 at 1740,inf
curve 3 at 1740,9.002881736917073e+23
curve 1 at 1741,-1.211947487865161
curve 2 at 1741,inf
curve 3 at 1741,9.10065686013298e+23
curve 1 at 1742,1.6544309234611871
curve 2 at 1742,inf
curve 3 at 1742,9.199359869414368e+23
curve 1 at 1743,2.9997331735564314
curve 2 at 1743,inf
curve 3 at 1743,9.298998302244188e+23
curve 1 at 1744,1.587094577862198
curve 2 at 1744,inf
curve 3 at 1744,9.399579747060729e+23
curve 1 at 1745,-1.2847114534568969
curve 2 at 1745,inf
curve 3 at 1745,9.501111843532844e+23
curve 1 at 1746,-2.975359699218139
curve 2 at 1746,inf
curve 3 at 1746,9.603602282836252e+23
curve 1 at 1747,-1.9304759590924934
curve 2 at 1747,inf
curve 3 at 1747,9.707058807930985e+23
curve 1 at 1748,0.8892784749767733
curve 2 at 1748,inf
curve 3 at 1748,9.811489213839938e+23
curve 1 at 1749,2.8914343802702005
curve 2 at 1749,inf
curve 3 at 1749,9.916901347928542e+23
curve 1 at 1750,2.2352188508760364
curve 2 at 1750,inf
curve 3 at 1750,1.0023303110185564e+24
curve 1 at 1751,-0.4760465817736885
curve 2 at 1751,inf
curve 3 at 1751,1.013070245350505e+24
curve 1 at 1752,-2.749636982541976
curve 2 at 1752,inf
curve 3 at 1752,1.0239107383969377e+24
curve 1 at 1753,-2.4952238221617984
curve 2 at 1753,inf
curve 3 at 1753,1.0348525961133443e+24
curve 1 at 1754,0.053286612999710686
curve 2 at 1754,inf
curve 3 at 1754,1.0458966298310016e+24
curve 1 at 1755,2.552805581913092
curve 2 at 1755,inf
curve 3 at 1755,1.057043656285619e+24
curve 1 at 1756,2.705286871681693
curve 2 at 1756,inf
curve 3 at 1756,1.0682944976461018e+24
curve 1 at 1757,0.37053988769575785
curve 2 at 1757,inf
curve 3 at 1757,1.079649981543426e+24
curve 1 at 1758,-2.3048797602054143
curve 2 at 1758,inf
curve 3 at 1758,1.0911109410996312e+24
curve 1 at 1759,-2.8612035860713383
curve 2 at 1759,inf
curve 3 at 1759,1.1026782149569255e+24
curve 1 at 1760,-0.7869500300196547
curve 2 at 1760,inf
curve 3 at 1760,1.1143526473069092e+24
curve 1 at 1761,2.010821754426096
curve 2 at 1761,inf
curve 3 at 1761,1.1261350879199116e+24
curve 1 at 1762,2.9598532912321303
curve 2 at 1762,inf
curve 3 at 1762,1.1380263921744458e+24
curve 1 at 1763,1.187609362142149
curve 2 at 1763,inf
curve 3 at 1763,1.1500274210867785e+24
curve 1 at 1764,-1.6765171375601429
curve 2 at 1764,inf
curve 3 at 1764,1.1621390413406188e+24
curve 1 at 1765,-2.9992615126445457
curve 2 at 1765,inf
curve 3 at 1765,1.1743621253169217e+24
curve 1 at 1766,-1.5644986848066826
curve 2 at 1766,inf
curve 3 at 1766,1.1866975511238095e+24
curve 1 at 1767,1.3086570187871005
curve 2 at 1767,inf
curve 3 at 1767,1.1991462026266131e+24
curve 1 at 1768,2.9786394944890744
curve 2 at 1768,inf
curve 3 at 1768,1.2117089694780285e+24
curve 1 at 1769,1.9100745556576135
curve 2 at 1769,inf
curve 3 at 1769,1.2243867471483922e+24
curve 1 at 1770,-0.9146041208853326
curve 2 at 1770,inf
curve 3 at 1770,1.237180436956077e+24
curve 1 at 1771,-2.8983999865993093
curve 2 at 1771,inf
curve 3 at 1771,1.250090946098006e+24
